State,District,Year,Crop,Annual_Rainfall_mm,Avg_Market_Price,ΣΚ (mg/kg),ΣΝ (mg/kg),ΣΡ (mg/kg),ΣΡΗ,Soil_Type,Yield_Ton_per_Ha,Profitability_Score
Tamil Nadu,District B,2015,Rice,1129.7,2988.59,142.35,171.12,173.04,7.69,Loamy,4.29,70.84
Tamil Nadu,District B,2015,Maize,1198.3,2176.24,267.62,83.18,40.61,5.57,Silty,6.68,79.34
Tamil Nadu,District B,2015,Sugarcane,521.7,5461.64,481.62,193.79,155.68,7.04,Peaty,8.67,59.68
Tamil Nadu,District B,2015,Cotton,1369.1,4466.09,442.4,232.98,58.0,6.9,Clay,8.93,3.93
Tamil Nadu,District B,2016,Wheat,1474.1,3648.59,161.72,235.81,94.04,7.09,Clay,8.19,76.05
Tamil Nadu,District B,2016,Rice,968.2,4662.28,297.82,130.82,94.33,8.19,Peaty,8.31,49.38
Tamil Nadu,District B,2016,Maize,1786.6,5526.8,339.06,176.91,160.99,6.3,Loamy,2.13,97.85
Tamil Nadu,District B,2016,Sugarcane,1181.9,5199.77,407.46,228.42,168.93,5.8,Silty,3.69,55.9
Tamil Nadu,District B,2016,Cotton,875.9,5734.33,304.51,82.24,70.33,7.69,Silty,1.88,38.49
Tamil Nadu,District B,2017,Wheat,1988.1,4060.24,348.71,167.75,139.22,8.37,Silty,8.31,29.64
Tamil Nadu,District B,2017,Rice,1019.6,3142.43,491.67,140.19,39.56,7.83,Silty,3.7,30.55
Tamil Nadu,District B,2017,Maize,1080.8,5849.15,133.76,254.69,81.48,8.05,Silty,1.07,62.63
Tamil Nadu,District B,2017,Sugarcane,1363.0,2931.62,309.56,173.26,65.16,6.38,Clay,1.67,85.67
Tamil Nadu,District B,2017,Cotton,1790.2,3358.2,344.84,210.49,154.87,7.06,Loamy,5.82,67.08
Tamil Nadu,District B,2018,Wheat,1011.3,4759.48,228.17,149.38,141.45,6.64,Peaty,8.85,92.22
Tamil Nadu,District B,2018,Rice,1440.1,5150.18,494.66,203.69,183.58,6.58,Clay,9.07,65.06
Tamil Nadu,District B,2018,Maize,1659.3,4258.26,310.1,291.67,70.88,5.96,Loamy,3.47,72.73
Tamil Nadu,District B,2018,Sugarcane,987.7,1753.48,183.95,152.17,153.42,5.8,Peaty,3.32,49.03
Tamil Nadu,District B,2018,Cotton,1919.2,3250.06,355.9,156.93,28.42,7.01,Sandy,9.14,11.33
Tamil Nadu,District B,2019,Wheat,699.6,2289.07,419.75,169.55,46.14,7.56,Loamy,3.56,26.37
Tamil Nadu,District B,2019,Rice,1282.1,5854.97,468.21,139.91,160.37,8.26,Loamy,6.92,38.49
Tamil Nadu,District B,2019,Maize,1999.4,3324.2,318.49,106.35,47.38,7.44,Clay,6.07,58.32
Tamil Nadu,District B,2019,Sugarcane,1365.4,1846.52,401.48,277.36,111.89,7.66,Sandy,6.78,67.43
Tamil Nadu,District B,2019,Cotton,1582.1,2672.26,333.07,260.54,73.31,8.19,Loamy,4.81,62.32
Tamil Nadu,District B,2020,Wheat,1102.8,5271.16,292.93,275.3,111.77,7.48,Sandy,2.32,73.67
Tamil Nadu,District B,2020,Rice,708.3,5274.9,338.58,284.54,175.87,5.72,Silty,2.73,17.73
Tamil Nadu,District B,2020,Maize,1043.2,5329.32,385.78,191.62,23.5,6.21,Clay,3.18,73.03
Tamil Nadu,District B,2020,Sugarcane,777.0,4228.65,351.28,237.99,98.9,7.4,Loamy,9.53,52.19
Tamil Nadu,District B,2020,Cotton,814.4,4505.52,319.39,250.96,51.84,6.28,Loamy,8.68,90.06
Tamil Nadu,District B,2021,Wheat,1083.3,2279.62,427.14,103.44,187.21,5.57,Clay,1.03,64.46
Tamil Nadu,District B,2021,Rice,1496.4,4472.82,308.24,202.78,165.89,7.85,Clay,5.1,67.49
Tamil Nadu,District B,2021,Maize,1531.2,5435.26,365.97,190.51,147.86,7.75,Silty,1.99,7.48
Tamil Nadu,District B,2021,Sugarcane,1061.1,3741.0,346.26,289.51,79.54,7.78,Loamy,6.54,96.72
Tamil Nadu,District B,2021,Cotton,686.5,3782.76,120.64,130.3,131.71,8.02,Sandy,5.17,90.92
Tamil Nadu,District B,2022,Wheat,954.1,4892.93,289.6,274.66,163.54,8.2,Clay,7.01,73.85
Tamil Nadu,District B,2022,Rice,1613.6,3768.0,104.5,115.36,78.19,8.06,Sandy,8.91,73.08
Tamil Nadu,District B,2022,Maize,536.3,2917.29,151.57,88.69,72.36,5.72,Silty,9.61,31.19
Tamil Nadu,District B,2022,Sugarcane,739.6,4732.35,431.4,128.51,70.13,6.23,Peaty,1.79,66.91
Tamil Nadu,District B,2022,Cotton,1733.3,4486.57,268.48,122.24,93.7,6.77,Silty,4.58,38.23
Tamil Nadu,District B,2023,Wheat,861.8,2478.65,220.95,266.06,158.07,7.54,Silty,5.57,26.71
Tamil Nadu,District B,2023,Rice,611.5,2989.68,298.23,64.33,35.88,6.29,Sandy,2.06,22.58
Tamil Nadu,District B,2023,Maize,892.5,1804.36,230.44,68.06,146.62,6.66,Sandy,4.61,1.75
Tamil Nadu,District B,2023,Sugarcane,1156.4,3013.43,421.54,76.78,156.84,7.64,Sandy,7.35,13.16
Tamil Nadu,District B,2023,Cotton,1165.6,4344.74,321.8,294.41,161.43,7.82,Loamy,8.93,87.3
Tamil Nadu,District B,2024,Wheat,1098.2,5832.91,373.61,258.0,110.16,5.98,Loamy,5.28,79.7
Tamil Nadu,District B,2024,Rice,1011.0,5578.03,317.93,166.36,161.67,5.8,Clay,5.29,7.68
Tamil Nadu,District B,2024,Maize,1244.1,3006.1,363.06,95.57,90.9,8.4,Peaty,6.42,9.06
Tamil Nadu,District B,2024,Sugarcane,735.5,4222.2,277.6,187.12,178.38,7.95,Sandy,6.84,34.37
Tamil Nadu,District B,2024,Cotton,1654.6,2083.24,328.45,118.86,114.97,6.47,Clay,9.02,74.26
Tamil Nadu,District C,2015,Wheat,763.4,2736.9,467.74,159.31,189.41,6.68,Peaty,5.61,65.46
Tamil Nadu,District C,2015,Rice,1185.4,3252.52,281.77,245.38,26.03,7.85,Sandy,8.52,57.79
Tamil Nadu,District C,2015,Maize,1770.9,5219.55,462.99,79.31,46.14,5.75,Clay,9.29,66.23
Tamil Nadu,District C,2015,Sugarcane,1103.0,5997.73,213.18,96.78,103.46,7.01,Sandy,9.2,21.56
Tamil Nadu,District C,2015,Cotton,1443.6,1778.19,132.61,52.39,121.87,7.39,Loamy,7.21,25.14
Tamil Nadu,District C,2016,Wheat,1949.8,5200.63,272.48,246.09,93.56,5.72,Loamy,4.2,38.64
Tamil Nadu,District C,2016,Rice,683.2,4560.89,197.39,207.22,60.17,6.66,Clay,8.41,64.38
Tamil Nadu,District C,2016,Maize,1039.9,3803.98,498.44,235.46,130.61,7.98,Peaty,7.99,15.83
Tamil Nadu,District C,2016,Sugarcane,685.0,2711.92,480.91,236.96,23.5,6.7,Clay,6.74,45.93
Tamil Nadu,District C,2016,Cotton,1946.7,2485.4,335.14,225.05,168.6,6.72,Clay,7.83,61.55
Tamil Nadu,District C,2017,Wheat,1572.7,4583.75,153.72,87.89,65.45,6.7,Loamy,3.62,95.14
Tamil Nadu,District C,2017,Rice,1154.1,3432.14,371.23,241.89,105.6,6.14,Sandy,1.62,27.54
Tamil Nadu,District C,2017,Maize,1404.4,2423.51,369.09,84.19,24.11,8.09,Loamy,2.55,88.59
Tamil Nadu,District C,2017,Sugarcane,1481.6,5803.56,420.02,241.89,109.97,7.96,Silty,2.47,76.66
Tamil Nadu,District C,2017,Cotton,1373.0,5617.25,245.94,295.68,123.65,8.42,Clay,5.54,3.2
Tamil Nadu,District C,2018,Wheat,1439.7,4776.05,454.07,208.17,23.5,5.86,Clay,8.2,30.98
Tamil Nadu,District C,2018,Rice,968.5,4900.14,264.97,66.16,125.32,5.89,Sandy,5.21,32.16
Tamil Nadu,District C,2018,Maize,1341.8,2672.35,260.46,133.15,164.75,8.27,Loamy,8.95,97.69
Tamil Nadu,District C,2018,Sugarcane,1745.8,1642.99,360.74,173.91,188.82,8.21,Loamy,8.76,54.69
Tamil Nadu,District C,2018,Cotton,1572.4,5841.05,331.25,259.99,189.6,7.21,Clay,3.79,18.73
Tamil Nadu,District C,2019,Wheat,674.3,1726.07,401.64,108.96,24.37,6.69,Clay,8.86,10.03
Tamil Nadu,District C,2019,Rice,1402.9,4417.46,408.89,175.76,55.5,6.61,Clay,4.54,10.08
Tamil Nadu,District C,2019,Maize,759.8,3070.29,231.87,237.32,33.46,8.08,Clay,3.78,82.29
Tamil Nadu,District C,2019,Sugarcane,774.2,2059.84,117.98,284.83,75.44,8.25,Loamy,9.17,90.39
Tamil Nadu,District C,2019,Cotton,1885.5,3732.69,446.38,287.69,78.43,6.76,Sandy,8.47,85.42
Tamil Nadu,District C,2020,Wheat,1681.3,5314.23,400.35,284.37,123.75,7.25,Loamy,4.14,5.01
Tamil Nadu,District C,2020,Rice,1624.8,2645.65,289.69,110.11,168.88,8.37,Clay,9.58,15.47
Tamil Nadu,District C,2020,Maize,1360.0,5828.0,444.21,262.6,167.93,6.43,Clay,9.47,49.58
Tamil Nadu,District C,2020,Sugarcane,1031.9,3364.03,233.68,103.1,131.32,7.19,Silty,1.86,79.69
Tamil Nadu,District C,2020,Cotton,762.4,2015.53,349.23,149.66,30.77,6.57,Silty,6.54,36.28
Tamil Nadu,District C,2021,Wheat,787.7,4343.08,455.02,211.57,166.32,7.06,Peaty,7.45,34.93
Tamil Nadu,District C,2021,Rice,1698.9,3466.13,438.74,113.68,22.05,7.4,Sandy,1.54,48.76
Tamil Nadu,District C,2021,Maize,752.9,4333.87,278.02,92.78,94.15,6.2,Sandy,1.35,9.87
Tamil Nadu,District C,2021,Sugarcane,650.7,2680.21,198.35,235.56,123.09,7.79,Clay,1.2,54.67
Tamil Nadu,District C,2021,Cotton,1446.3,2523.85,317.39,299.78,179.65,5.68,Loamy,5.86,5.18
Tamil Nadu,District C,2022,Wheat,1502.8,2729.13,107.88,66.61,192.31,6.54,Sandy,9.73,98.27
Tamil Nadu,District C,2022,Rice,1290.4,5303.34,134.07,182.79,142.2,7.19,Peaty,7.1,56.29
Tamil Nadu,District C,2022,Maize,1794.6,4241.33,329.58,160.19,103.3,8.36,Silty,8.49,2.09
Tamil Nadu,District C,2022,Sugarcane,947.3,1729.3,498.2,156.96,139.19,6.2,Clay,3.47,26.02
Tamil Nadu,District C,2022,Cotton,971.9,3581.2,107.41,199.46,25.7,7.12,Silty,3.18,32.98
Tamil Nadu,District C,2023,Wheat,1558.5,1543.19,226.66,220.07,47.41,7.18,Peaty,8.61,49.28
Tamil Nadu,District C,2023,Rice,1741.5,3185.14,259.35,91.78,184.94,8.19,Clay,1.81,28.21
Tamil Nadu,District C,2023,Maize,1774.5,1549.81,130.81,140.84,199.89,6.38,Sandy,9.99,38.38
Tamil Nadu,District C,2023,Sugarcane,871.7,4304.46,420.75,67.4,131.4,5.61,Sandy,3.31,30.66
Tamil Nadu,District C,2023,Cotton,1200.6,5671.98,384.27,284.21,138.79,5.52,Sandy,8.01,46.63
Tamil Nadu,District C,2024,Wheat,1874.1,5054.73,223.69,287.12,192.99,6.75,Sandy,4.99,64.23
Tamil Nadu,District C,2024,Rice,966.9,1858.65,383.41,164.75,120.17,6.87,Silty,2.99,5.1
Tamil Nadu,District C,2024,Maize,1639.9,2924.12,250.23,171.31,111.3,6.12,Peaty,7.23,14.23
Tamil Nadu,District C,2024,Sugarcane,1299.4,4241.67,174.5,273.62,106.91,5.85,Peaty,2.61,1.69
Tamil Nadu,District C,2024,Cotton,739.7,3196.45,142.65,99.42,157.63,7.81,Silty,5.68,74.47
Telangana,District A,2015,Wheat,1317.1,3234.55,274.32,259.63,121.39,6.63,Sandy,5.46,25.24
Telangana,District A,2015,Rice,1933.4,3709.42,103.58,73.22,71.18,5.78,Sandy,8.41,20.92
Telangana,District A,2015,Maize,1886.1,4503.08,458.85,188.5,144.32,7.36,Clay,7.05,0.16
Telangana,District A,2015,Sugarcane,1144.3,4360.48,318.85,255.28,167.4,7.3,Peaty,8.72,8.47
Telangana,District A,2015,Cotton,820.3,2537.46,340.09,194.16,72.1,6.12,Silty,1.28,84.9
Telangana,District A,2016,Wheat,1075.8,2032.06,327.0,288.09,117.65,7.56,Clay,8.19,7.31
Telangana,District A,2016,Rice,1611.5,5772.52,380.26,259.11,107.4,6.46,Peaty,1.97,78.48
Telangana,District A,2016,Maize,797.4,1629.76,464.3,272.7,59.33,7.84,Loamy,2.06,62.14
Telangana,District A,2016,Sugarcane,1182.5,5647.65,296.88,281.91,34.15,7.99,Clay,4.2,78.38
Telangana,District A,2016,Cotton,1224.9,4718.42,320.89,89.36,31.62,6.6,Loamy,5.68,93.67
Telangana,District A,2017,Wheat,1602.7,4096.99,165.12,87.34,110.4,7.69,Loamy,3.03,10.01
Telangana,District A,2017,Rice,1076.7,5631.78,318.15,130.02,78.25,5.9,Loamy,7.61,1.15
Telangana,District A,2017,Maize,905.8,1914.53,499.29,198.34,103.83,6.89,Peaty,6.04,71.34
Telangana,District A,2017,Sugarcane,1515.1,1574.41,148.97,90.65,156.02,6.82,Clay,7.95,34.1
Telangana,District A,2017,Cotton,1623.3,3490.35,250.87,133.26,193.69,7.82,Loamy,3.57,35.25
Telangana,District A,2018,Wheat,954.6,2620.95,400.99,58.5,151.11,7.97,Silty,5.01,21.19
Telangana,District A,2018,Rice,575.9,3826.37,238.8,185.72,190.37,5.93,Loamy,1.69,46.27
Telangana,District A,2018,Maize,1560.4,4113.44,297.96,138.49,75.8,6.63,Loamy,8.37,25.29
Telangana,District A,2018,Sugarcane,1864.9,3658.72,119.6,56.98,107.32,7.14,Silty,9.3,71.82
Telangana,District A,2018,Cotton,1701.9,4128.1,365.42,146.97,142.27,8.43,Silty,9.2,9.22
Telangana,District A,2019,Wheat,1914.3,3563.32,497.05,184.9,156.35,5.52,Clay,7.64,78.28
Telangana,District A,2019,Rice,737.1,3385.37,267.63,75.91,99.75,7.92,Sandy,6.33,51.93
Telangana,District A,2019,Maize,1116.4,5574.38,399.78,87.9,122.74,5.77,Loamy,1.53,53.41
Telangana,District A,2019,Sugarcane,1674.5,1923.29,104.82,253.64,148.21,6.74,Loamy,7.9,96.79
Telangana,District A,2019,Cotton,1894.0,3665.82,401.88,217.3,166.06,7.86,Silty,8.87,3.22
Telangana,District A,2020,Wheat,1319.9,5952.21,298.49,266.08,53.46,7.31,Loamy,4.88,48.67
Telangana,District A,2020,Rice,623.0,1689.77,287.48,260.87,187.64,7.48,Clay,4.83,12.34
Telangana,District A,2020,Maize,1866.2,2741.81,189.71,253.99,196.62,7.48,Sandy,3.87,2.04
Telangana,District A,2020,Sugarcane,787.7,4129.94,160.53,270.96,53.87,7.07,Clay,5.98,31.15
Telangana,District A,2020,Cotton,1861.0,5087.77,382.19,197.27,194.51,6.39,Peaty,9.09,88.09
Telangana,District A,2021,Wheat,726.4,1867.58,217.84,296.65,23.88,7.52,Silty,8.32,77.72
Telangana,District A,2021,Rice,769.2,1731.51,440.22,68.9,90.8,5.78,Loamy,4.58,29.36
Telangana,District A,2021,Maize,973.7,2432.77,264.6,100.76,145.65,5.87,Clay,2.68,7.53
Telangana,District A,2021,Sugarcane,1291.9,5240.82,200.32,165.16,48.94,6.71,Peaty,3.2,31.08
Telangana,District A,2021,Cotton,1363.4,1626.78,252.91,111.6,129.19,8.46,Silty,4.83,36.82
Telangana,District A,2022,Wheat,1677.4,1823.91,483.91,154.48,76.47,8.42,Loamy,6.78,1.85
Telangana,District A,2022,Rice,1622.8,3010.01,255.31,89.69,114.22,7.73,Sandy,9.9,11.64
Telangana,District A,2022,Maize,1055.9,5129.46,134.52,185.2,174.51,5.56,Sandy,9.8,91.94
Telangana,District A,2022,Sugarcane,744.8,4014.54,322.21,160.63,197.17,5.68,Peaty,7.05,78.61
Telangana,District A,2022,Cotton,803.7,5182.29,483.19,204.02,161.27,7.1,Silty,3.0,42.53
Telangana,District A,2023,Wheat,1661.1,5192.44,197.84,215.52,37.1,5.57,Loamy,3.02,7.89
Telangana,District A,2023,Rice,1594.7,3740.89,418.51,215.99,151.36,6.42,Peaty,2.44,82.93
Telangana,District A,2023,Maize,946.4,3947.11,102.04,299.65,157.0,6.23,Sandy,1.98,84.38
Telangana,District A,2023,Sugarcane,664.4,1677.19,239.17,166.68,122.5,7.02,Peaty,3.2,2.06
Telangana,District A,2023,Cotton,987.3,3293.62,354.3,282.54,56.61,7.56,Loamy,7.85,93.79
Telangana,District A,2024,Wheat,1083.9,2584.34,190.51,172.93,50.76,7.52,Clay,5.15,54.26
Telangana,District A,2024,Rice,712.9,4684.94,453.18,119.5,52.47,7.78,Clay,2.41,89.22
Telangana,District A,2024,Maize,678.8,3215.79,393.26,247.87,191.84,7.87,Silty,9.54,55.37
Telangana,District A,2024,Sugarcane,1015.2,4927.26,165.42,67.06,161.36,8.35,Sandy,7.43,2.66
Telangana,District A,2024,Cotton,768.1,3619.62,473.44,135.52,133.2,5.54,Silty,6.43,71.54
Telangana,District B,2015,Wheat,1857.0,2159.25,204.64,298.95,48.13,7.66,Peaty,4.03,85.79
Telangana,District B,2015,Rice,729.2,2309.88,189.89,199.42,76.58,8.47,Loamy,9.53,50.81
Telangana,District B,2015,Maize,1341.9,5771.65,361.55,289.46,39.15,8.04,Clay,3.8,18.73
Telangana,District B,2015,Sugarcane,1539.6,2659.09,294.22,82.88,150.43,6.72,Loamy,9.23,27.63
Telangana,District B,2015,Cotton,1363.4,2027.19,207.8,150.99,107.67,5.5,Clay,4.61,50.18
Telangana,District B,2016,Wheat,850.7,3575.32,374.74,164.28,27.65,6.27,Clay,4.19,8.1
Telangana,District B,2016,Rice,1174.4,4613.77,119.47,237.73,191.92,5.53,Peaty,4.08,67.63
Telangana,District B,2016,Maize,1612.2,4131.12,210.43,177.15,65.35,8.21,Sandy,3.15,83.18
Telangana,District B,2016,Sugarcane,926.8,2448.91,122.7,234.98,111.48,5.84,Peaty,9.99,80.6
Telangana,District B,2016,Cotton,1024.8,3941.5,266.41,59.1,160.16,7.65,Loamy,8.68,83.38
Telangana,District B,2017,Wheat,1083.2,4129.25,462.34,277.89,160.96,6.13,Silty,2.8,89.4
Telangana,District B,2017,Rice,1999.7,3976.14,347.86,249.36,145.31,6.05,Clay,7.35,38.32
Telangana,District B,2017,Maize,980.4,5962.53,336.16,227.68,114.74,7.81,Sandy,8.65,61.06
Telangana,District B,2017,Sugarcane,1752.1,3721.78,307.83,204.04,86.77,6.99,Clay,9.58,88.29
Telangana,District B,2017,Cotton,693.9,1685.77,372.13,62.3,30.86,5.98,Clay,5.67,99.23
Telangana,District B,2018,Wheat,1077.8,2592.39,330.1,103.79,189.3,6.28,Silty,6.01,29.88
Telangana,District B,2018,Rice,1228.6,3006.35,178.08,212.34,141.22,7.99,Loamy,9.09,26.68
Telangana,District B,2018,Maize,801.3,1654.57,248.03,261.55,32.57,7.12,Silty,8.53,58.34
Telangana,District B,2018,Sugarcane,779.5,5840.41,137.86,242.25,35.58,5.93,Silty,3.16,69.19
Telangana,District B,2018,Cotton,1594.9,5858.96,192.93,73.43,67.35,5.87,Sandy,5.87,67.31
Telangana,District B,2019,Wheat,1157.1,2935.09,264.68,277.94,49.55,6.25,Clay,7.78,78.88
Telangana,District B,2019,Rice,1156.7,3797.03,472.99,144.56,27.55,7.79,Peaty,1.08,26.75
Telangana,District B,2019,Maize,1028.1,2951.6,299.34,181.7,91.42,6.5,Loamy,3.12,33.3
Telangana,District B,2019,Sugarcane,1439.8,2092.76,274.93,101.07,173.95,5.63,Peaty,5.78,72.18
Telangana,District B,2019,Cotton,669.4,2845.37,210.18,193.99,79.55,7.42,Sandy,9.21,40.26
Telangana,District B,2020,Wheat,1451.1,3408.81,271.06,186.66,84.07,7.88,Sandy,4.96,18.87
Telangana,District B,2020,Rice,1962.0,3052.13,469.2,277.07,85.67,6.26,Peaty,5.75,55.35
Telangana,District B,2020,Maize,783.4,3067.71,478.31,121.25,48.0,8.48,Loamy,3.29,47.33
Telangana,District B,2020,Sugarcane,1172.1,2328.69,344.03,231.18,46.5,7.77,Silty,1.91,83.43
Telangana,District B,2020,Cotton,1073.2,4176.73,250.02,150.28,48.59,7.22,Silty,2.13,72.13
Telangana,District B,2021,Wheat,1120.5,5096.7,339.67,138.73,56.35,7.95,Loamy,5.93,18.1
Telangana,District B,2021,Rice,1651.3,5852.28,244.33,158.73,95.87,6.36,Clay,6.56,6.41
Telangana,District B,2021,Maize,1758.2,2341.9,491.66,144.17,130.96,5.73,Clay,6.88,20.88
Telangana,District B,2021,Sugarcane,1358.4,2859.74,437.32,137.5,61.31,7.09,Loamy,8.51,22.15
Telangana,District B,2021,Cotton,1792.4,4163.64,390.2,69.96,157.91,6.43,Peaty,5.58,27.46
Telangana,District B,2022,Wheat,1929.1,4942.78,494.27,141.12,136.86,7.33,Loamy,1.34,29.17
Telangana,District B,2022,Rice,1864.0,3407.19,484.26,103.38,199.54,7.59,Silty,4.71,86.44
Telangana,District B,2022,Maize,969.7,2737.3,220.7,243.59,109.15,7.11,Sandy,7.64,2.54
Telangana,District B,2022,Sugarcane,1889.3,5923.13,241.67,76.77,138.54,5.59,Sandy,5.2,40.47
Telangana,District B,2022,Cotton,1092.8,1797.96,479.55,162.57,187.42,8.14,Silty,6.29,10.16
Telangana,District B,2023,Wheat,985.9,4216.14,105.38,60.66,141.98,8.16,Silty,3.58,98.27
Telangana,District B,2023,Rice,1526.8,3177.66,138.81,95.34,107.77,6.98,Silty,4.22,81.1
Telangana,District B,2023,Maize,1906.3,5414.5,197.19,161.42,81.63,7.62,Loamy,2.97,37.11
Telangana,District B,2023,Sugarcane,656.9,4186.81,167.68,223.27,152.7,6.94,Sandy,8.84,65.41
Telangana,District B,2023,Cotton,934.6,5942.83,480.07,193.61,171.78,6.28,Sandy,5.04,74.32
Telangana,District B,2024,Wheat,530.7,1630.36,370.76,231.28,172.26,6.7,Loamy,4.69,31.97
Telangana,District B,2024,Rice,886.9,3024.49,165.35,150.86,182.83,6.17,Sandy,2.28,35.39
Telangana,District B,2024,Maize,981.8,5716.63,271.19,222.62,128.44,5.92,Peaty,5.84,82.23
Telangana,District B,2024,Sugarcane,1586.8,2076.45,149.36,273.91,167.51,6.9,Loamy,9.84,17.05
Telangana,District B,2024,Cotton,1489.0,4721.03,168.64,77.93,47.46,6.24,Loamy,7.07,42.08
Telangana,District C,2015,Wheat,1306.7,1713.02,444.5,92.64,84.83,5.72,Loamy,6.99,69.26
Telangana,District C,2015,Rice,1515.4,3984.62,481.01,176.79,100.89,6.24,Silty,3.09,29.21
Telangana,District C,2015,Maize,1141.1,3057.72,252.63,233.86,50.31,7.38,Clay,8.86,99.61
Telangana,District C,2015,Sugarcane,1014.1,4902.19,191.52,206.2,146.87,7.72,Clay,8.64,42.1
Telangana,District C,2015,Cotton,824.6,3941.39,445.34,291.77,154.68,5.52,Clay,1.69,10.12
Telangana,District C,2016,Wheat,1074.6,3023.22,145.47,270.56,130.78,7.89,Sandy,4.69,31.76
Telangana,District C,2016,Rice,1157.6,4246.7,297.19,259.48,182.03,6.91,Sandy,2.93,6.27
Telangana,District C,2016,Maize,1493.7,2046.36,398.8,100.68,28.73,5.8,Clay,4.34,30.23
Telangana,District C,2016,Sugarcane,1236.8,4348.2,114.84,274.55,192.53,6.75,Loamy,8.22,54.4
Telangana,District C,2016,Cotton,724.4,5040.88,223.13,105.66,104.7,8.27,Silty,6.67,92.62
Telangana,District C,2017,Wheat,798.1,5647.43,365.2,298.26,152.56,7.5,Silty,7.63,70.2
Telangana,District C,2017,Rice,1932.4,4759.9,377.93,223.55,178.93,6.39,Sandy,7.67,22.87
Telangana,District C,2017,Maize,1868.0,3906.52,220.05,244.02,76.22,8.39,Silty,4.4,63.56
Telangana,District C,2017,Sugarcane,1259.1,5223.93,356.52,115.89,120.34,5.69,Silty,8.96,4.24
Telangana,District C,2017,Cotton,818.5,4619.66,430.35,251.85,161.31,5.89,Sandy,7.81,30.54
Telangana,District C,2018,Wheat,659.0,5248.75,405.03,255.16,73.95,7.61,Sandy,1.1,86.65
Telangana,District C,2018,Rice,1285.3,5926.44,254.01,289.22,130.71,7.04,Loamy,8.43,82.88
Telangana,District C,2018,Maize,1125.4,4772.82,278.9,234.91,198.95,6.29,Sandy,3.12,39.39
Telangana,District C,2018,Sugarcane,1059.1,5544.59,301.79,161.79,167.24,5.65,Loamy,2.65,9.29
Telangana,District C,2018,Cotton,918.1,4735.07,264.71,192.56,34.77,5.87,Loamy,9.42,25.04
Telangana,District C,2019,Wheat,751.6,3719.96,120.21,59.1,109.28,6.15,Peaty,8.89,1.1
Telangana,District C,2019,Rice,1482.0,4587.4,484.57,142.6,55.15,7.06,Clay,2.24,49.95
Telangana,District C,2019,Maize,1835.6,3609.25,178.27,73.26,189.91,7.73,Sandy,1.13,92.02
Telangana,District C,2019,Sugarcane,1027.3,1685.05,265.19,233.21,99.55,7.77,Peaty,9.12,52.31
Telangana,District C,2019,Cotton,1723.2,4000.58,477.44,277.28,106.92,6.45,Clay,6.81,28.89
Telangana,District C,2020,Wheat,838.7,4685.57,368.63,80.67,62.96,8.34,Peaty,9.67,62.59
Telangana,District C,2020,Rice,1923.6,4750.99,389.87,197.96,45.6,7.06,Silty,4.37,26.1
Telangana,District C,2020,Maize,594.3,5060.22,347.29,258.66,110.58,8.45,Sandy,5.35,14.6
Telangana,District C,2020,Sugarcane,1197.9,2639.17,189.44,289.43,85.16,5.64,Sandy,8.15,25.44
Telangana,District C,2020,Cotton,1113.3,5380.3,242.97,191.85,116.27,6.7,Peaty,1.19,81.44
Telangana,District C,2021,Wheat,669.7,3588.4,331.96,226.38,93.94,7.71,Clay,9.49,86.06
Telangana,District C,2021,Rice,1127.8,2478.94,224.74,196.94,174.12,7.61,Silty,2.77,95.25
Telangana,District C,2021,Maize,1845.7,1648.31,324.78,247.33,64.17,7.07,Clay,1.39,3.02
Telangana,District C,2021,Sugarcane,1970.7,2015.17,156.85,171.04,106.65,8.26,Peaty,2.61,89.99
Telangana,District C,2021,Cotton,727.3,1929.48,361.17,146.48,115.53,7.46,Peaty,3.64,46.09
Telangana,District C,2022,Wheat,899.9,1720.37,134.67,250.44,184.05,5.96,Silty,2.73,68.17
Telangana,District C,2022,Rice,638.1,5406.17,136.05,109.05,36.46,5.81,Silty,9.58,45.87
Telangana,District C,2022,Maize,1295.1,5121.49,389.05,204.9,95.06,7.88,Loamy,5.67,29.73
Telangana,District C,2022,Sugarcane,892.7,5004.61,456.33,175.58,160.36,6.06,Sandy,9.68,86.37
Telangana,District C,2022,Cotton,1723.1,1888.82,195.61,189.19,147.72,6.41,Clay,7.94,87.74
Telangana,District C,2023,Wheat,1869.4,3204.9,249.02,151.68,87.65,7.5,Loamy,2.2,95.09
Telangana,District C,2023,Rice,1160.7,1720.48,333.45,99.93,21.23,7.78,Peaty,6.43,99.09
Telangana,District C,2023,Maize,1320.8,4411.03,467.71,143.5,49.98,6.35,Loamy,8.13,69.8
Telangana,District C,2023,Sugarcane,1829.1,2397.12,170.9,249.84,77.76,7.04,Clay,4.56,13.02
Telangana,District C,2023,Cotton,1519.2,5177.22,105.12,190.64,104.49,6.28,Silty,2.69,72.5
Telangana,District C,2024,Wheat,1304.3,5915.19,197.29,289.23,112.72,5.94,Peaty,1.15,6.05
Telangana,District C,2024,Rice,678.4,3044.52,147.06,156.52,52.16,7.84,Silty,9.06,24.04
Telangana,District C,2024,Maize,1692.3,2394.82,199.71,106.04,29.31,6.08,Silty,1.2,97.22
Telangana,District C,2024,Sugarcane,1947.6,3224.72,481.66,85.25,142.42,6.08,Silty,7.11,16.67
